,batter_name,pitch_number,pitcher_handedness,batter_handedness,inning,outs,strikes,outs_on_play,velocity,vertical_release_angle,horizontal_release_angle,spin_rate,release_height,extension,vertical_break,induced_vertical_break,horizontal_break,height_at_plate,side_at_plate,zone_speed,vertical_approach_angle,horz_approach_angle,zone_time,exit_velocity,launch_angle,direction,hit_spin_rate,position_at_110x,position_at_110y,position_at_110z,distance,last_tracked_distance,bearing,hang_time,pfxx,pfxz,vx0,vy0,vz0,ax,ay,play_result,traditional_cluster,distance_needed,potential_coverage,fielder_play_result,custom_cluster
121,"Seymour, Bobby",180.0,1,1,5.0,1.0,0.0,0.0,82.23720249,-1.3464203940000001,-2.8326083810000005,1834.4866760000002,5.613553325,6.15191651,-31.40079372,9.867994565,15.49811694,1.751240381,0.414031479,74.59397988,-7.28485323,0.11461578800000001,0.462362259,97.03844094,18.12190433,-9.020528929,2657.9254899999996,107.35090659999999,29.55516409,-23.99516444,315.0871608,313.42633539999997,-19.05111269,3.2541253660000002,-9.35646676,5.813602095,5.474928187000001,-119.50039050000001,-3.699158807,-13.35748766,25.76499126,1,8.0,9.964464446521077,97.62376098000001,0.0,4.0
122,"Seymour, Bobby",131.0,1,1,4.0,0.0,1.0,1.0,76.64435949,0.394837812,-1.432080555,2444.108039,5.793672798999999,5.5263126620000005,-56.43044901,-8.555629241,-6.813206626,1.460320667,-0.014415794,71.19549541,-10.02534426,-2.7023512530000002,0.49799512799999995,86.89710429,40.10533315,-6.057062436,4472.978395,107.88541229999998,84.29861171,-21.46317477,269.5244599,136.9780929,-15.55800338,4.962556763,3.239920733,-4.656448048000001,2.991155633,-111.51208629999999,-0.9158226190000001,4.093711732,19.40308755,0,8.0,51.72335168053506,148.87670289000002,0.0,4.0
123,"Seymour, Bobby",184.0,1,1,5.0,1.0,2.0,1.0,79.18897371,-0.13007044199999998,-3.014790311,1696.3633109999998,5.303707911,5.263712332,-40.19553147,5.957359952999999,11.64162229,1.8317347259999999,-0.126664829,71.65335892,-7.621363122999999,-0.834557835,0.488957346,106.52811979999998,2.169229974,14.13709076,1772.287807,,,,60.82997681,57.77560389,14.62571983,0.405603638,-7.130243889,3.19535116,5.682588309,-114.88550900000001,-1.5319330469999999,-9.38989339,24.19557748,0,4.0,89.17727295169782,12.16810914,0.0,2.0
124,"Seymour, Bobby",153.0,1,1,5.0,0.0,2.0,0.0,81.7802503,-0.062373145,-3.45761064,1821.2507719999999,5.455290004,6.853985281,-28.93214797,11.8363997,11.91586603,2.9873176569999997,0.345811589,73.71682308,-5.631814375,-1.159921056,0.459551448,100.6608654,-4.2547885910000005,-0.923234263,,,,,27.04462862,26.25210549,-1.558777493,0.181358032,-7.816438353,6.65723989,6.897806326,-118.9182606,-0.8271243620000001,-11.00154089,26.44291691,1,6.0,119.46997580708762,5.44074096,1.0,2.0
125,"Seymour, Bobby",201.0,1,1,6.0,1.0,0.0,0.0,86.00723958,-2.544783633,-2.402013899,1975.1330070000001,5.879757763,6.701983231,-17.84578704,18.94120963,9.520856581,2.062579107,0.5006573129999999,78.20169501,-5.94914447,-0.5776221739999999,0.43653461299999996,107.5075642,-1.0989690429999999,-1.441995966,,,,,33.98009222,32.56217792,-2.230895679,0.215437622,-6.021450803,11.30707846,4.99525174,-125.08852490000001,-6.03652088,-9.464377234,27.11475074,1,6.0,112.51635964703827,6.46312866,1.0,2.0
126,"Seymour, Bobby",46.0,1,1,2.0,0.0,1.0,1.0,87.13728928,-1.145652827,-3.53643971,2012.791337,5.494442457000001,6.858088313,-22.75856603,13.70142265,11.02776213,2.551524508,-0.24498907,77.29846917,-5.561951262000001,-1.392563466,0.434590054,106.52441509999998,0.8085534390000001,13.47054645,2208.310007,,,,56.55835084,52.78325655,14.85549904,0.374646606,-7.543973369,8.146129162000001,7.542760789,-126.5613452,-3.11130854,-11.82589647,33.89051797,0,4.0,93.44283392375327,11.23939818,0.0,2.0
127,"Seymour, Bobby",246.0,1,1,7.0,0.0,0.0,1.0,80.5663167,-1.483983235,-3.790431339,1684.007293,5.840416372000001,5.725960081,-29.71561398,14.09412893,14.28864618,1.978832977,0.027120287000000003,72.93389026,-7.06238453,-1.097276795,0.476383675,102.44115390000002,-7.8753919670000005,13.12746432,,,,,13.75554349,10.90053441,11.95405603,0.086679077,-8.879202692,8.048253901,7.315821527000001,-116.864832,-3.9216135789999997,-12.12458496,24.61725005,0,4.0,136.2445161349922,2.60037231,0.0,2.0
128,"Seymour, Bobby",31.0,1,1,1.0,2.0,2.0,1.0,77.54311486,-0.37613407299999996,-3.0567302080000003,2081.848915,5.383229745,6.270859072,-40.62354639,5.7393043079999995,-11.34099931,1.6507417309999999,-1.648805936,70.50217435,-8.053145742,-5.212589213999999,0.490068269,60.43259803,59.02960056,26.19145984,4606.760386999999,96.78192065,37.52161169,52.28052041,122.1095348,62.87785762,28.22528919,4.3143341060000004,5.225502559,3.273880881,6.311358296,-112.6805771,-1.794395402,6.605610525,23.68153518,0,3.0,-14.408821343286341,129.43002318,0.0,5.0
129,"Seymour, Bobby",228.0,0,0,8.0,1.0,0.0,1.0,84.82961829,-0.34050516,3.375776393,2087.2062149999997,5.58027991,6.296588002000001,-25.13260796,13.44214156,-18.55135962,3.1716465069999997,-0.355249655,76.64909001,-5.122372726,-0.159675593,0.44701600799999996,98.48948472,19.61843726,-12.75465172,3355.189431,105.3077747,35.07290156,-31.78455604,309.9098515,299.43141299999996,-24.55365918,3.4040350339999996,11.24514433,7.4857729420000005,-6.74578677,-123.26960009999999,-1.4457612469999999,17.08688938,27.35792694,0,8.0,16.16054549854525,102.12105101999998,0.0,4.0
130,"Seymour, Bobby",39.0,1,1,2.0,0.0,1.0,0.0,90.02974562,-2.3817438330000003,-2.3359965430000003,2226.6788079999997,5.3960840160000005,6.5555423610000005,-16.68165638,17.57298572,7.55459793,1.819383075,-0.32269754300000003,80.55223425,-5.583221797,-0.8805597409999999,0.421241582,105.8818733,14.11472045,-7.4155692570000005,2943.1441370000002,108.0554357,22.87980441,-20.59136979,288.1755917,287.5277729,-17.29698455,2.8041705319999997,-5.013816572,10.59686883,5.122868926000001,-130.8040188,-5.915590999,-8.475820122,33.83095943,1,8.0,33.445497591401946,84.12511595999999,0.0,4.0
131,"Seymour, Bobby",36.0,0,0,2.0,0.0,1.0,0.0,91.57976646,-2.309865431,3.595710151,2009.905044,6.133028974,5.767437206,-18.46647582,15.354597199999999,-16.17480592,2.4393314090000002,-0.238241758,82.79599713,-5.78296072,0.545921839,0.418567216,101.9500133,-9.941619091,7.999092602,,,,,13.36305773,11.88685751,8.714926508,0.08698547400000001,9.824076465,8.98431745,-7.801063817999999,-132.8304329,-5.991780743,17.35878333,31.37613977,1,4.0,136.72842816217366,2.60956422,1.0,2.0
132,"Seymour, Bobby",95.0,0,0,4.0,0.0,1.0,2.0,90.36949381,-1.407728615,3.5827565810000004,1867.8406899999998,5.980534792,5.889614244,-22.91292597,11.17737576,-13.64187255,2.761358356,-0.216477198,82.86920375,-5.696870137,1.023705661,0.420229891,100.35362409999999,-15.51540343,5.689259139,,,,,10.24509731,10.17866734,6.5150078460000005,0.067473755,8.314025834,6.401687331000001,-7.770580615,-131.30038290000002,-3.989560095,14.56183918,26.94015549,0,4.0,139.94598871646184,2.02421265,0.0,2.0
133,"Seymour, Bobby",192.0,0,0,7.0,0.0,0.0,1.0,87.72272384,-1.161047882,4.196553389,1803.485773,5.986853199,5.742698325,-24.36384304,12.33847422,-20.7062212,2.87257834,-0.081571675,79.74634703,-5.730055841,0.307402371,0.436031898,100.06892359999999,-5.625988262000001,5.284664019,,,,,26.99576988,22.07341811,5.057940799,0.181434937,12.34963407,6.967182646,-8.662747063,-127.2714706,-3.3814921669999998,20.15630962,27.32249725,0,4.0,123.2459615432231,5.443048109999999,0.0,2.0
134,"Seymour, Bobby",252.0,1,1,9.0,0.0,2.0,0.0,87.20069448,-2.4641333430000003,-3.088232753,2202.985434,6.212438818,5.60136044,-20.5915153,16.91284122,13.64597812,2.191600727,-0.425412506,78.94970129999999,-6.319640688,-0.52231391,0.440770355,107.4161797,9.408860493999999,10.76882904,693.6313357999999,107.6332398,8.937626805,22.69532872,177.3312617,177.3312617,12.49525731,1.3502990719999999,-8.257747347999999,9.813902846,6.373360116000001,-126.4964952,-6.132677107,-13.23733536,28.37318149,1,4.0,-27.422180620195654,40.50897216,1.0,5.0
135,"Seymour, Bobby",164.0,1,1,6.0,2.0,2.0,1.0,82.86438315,0.269127923,-0.95874932,1726.06952,5.511681628,5.32432597,-40.937486799999995,-0.1231473,0.71066362,2.352776721,1.040317851,77.20586651,-7.260584569,-0.827374609,0.459809463,73.84218834,-30.11209814,33.71959476,,,,,4.888336265,3.575195119,14.0872707,0.043118286,-0.597713039,-0.127598708,1.995300656,-120.66081659999999,-0.8125147079999999,-0.895071772,20.00931773,0,3.0,105.11203775133623,1.29354858,0.0,1.0
136,"Seymour, Bobby",242.0,1,1,9.0,2.0,1.0,1.0,84.42578913,-1.265496746,-0.0033702059999999997,1345.569387,5.6813968589999995,7.029325846,-24.68046848,12.87983085,5.481142491,2.4747828569999997,0.41430418799999996,76.95228437,-6.003609915,1.0538529429999999,0.441098967,89.4362504,-25.14527924,17.87433653,,,,,5.780203007000001,3.242990044,11.30307809,0.043031615999999995,-3.087431825,7.633467939,-0.124786801,-123.0567808,-3.31288999,-4.696674239,26.22754756,0,4.0,144.3021448257434,1.29094848,0.0,1.0
137,"Seymour, Bobby",89.0,1,1,4.0,0.0,1.0,1.0,79.31697057,-0.161750482,-2.610140394,1916.6503440000001,5.620763115,6.628735837000001,-30.05962693,13.12769251,0.233265506,2.9675565710000003,0.835236993,72.44750441,-5.882739202000001,-2.565630165,0.47298747799999996,94.264911,16.63630911,2.609173738,975.4546399000001,109.93384329999999,28.38662691,3.81422876,293.22956789999995,287.02637289999996,-0.053189232999999995,3.203468628,-0.891196193,7.326786247,5.257678788,-115.46004140000001,-1.074711987,-1.197308765,22.45216407,0,8.0,28.003982468423704,96.10405884,0.0,3.0
138,"Seymour, Bobby",128.0,0,0,4.0,0.0,2.0,1.0,87.28910233,-1.345563839,1.74921796,1971.112704,5.674978363999999,6.087937348,-25.79707885,10.35308677,-10.91927589,2.279872148,-0.37638123,80.23766509,-6.187924496,-0.30978806600000003,0.432739625,99.03001666,-12.46159576,8.664214475,,,,,9.975647408,9.616275635,10.60555774,0.067890015,6.397231375,5.9814488,-3.5439261319999997,-127.05488989999999,-3.7800823219999997,10.4899425,25.26812363,0,4.0,140.0914642472108,2.03670045,0.0,2.0
139,"Seymour, Bobby",227.0,1,1,5.0,0.0,0.0,2.0,87.80165264,-1.46661348,-2.006123011,2232.870429,5.79740453,5.268980267,-25.6324867,11.74126832,4.092413059,2.2827532,-0.34118434,79.54572215,-6.239370673,-1.2407475620000001,0.440002238,104.97300959999998,1.605714695,8.97137377,1680.8816940000002,,,,62.45133388,59.8279321,10.50451197,0.42960144,-2.786190553,6.665123958,4.321312025,-127.47544640000001,-4.166839708,-4.534538161,28.87683758,0,4.0,87.6413074337226,12.8880432,0.0,2.0
140,"Seymour, Bobby",281.0,1,1,7.0,1.0,2.0,0.0,89.13389317,-1.729810915,-1.7607512369999998,2132.1845510000003,5.808040302999999,5.524410702999999,-27.27895508,8.284670045,16.40353106,1.916586439,0.643223105,81.69968979999999,-6.799401764,1.306504847,0.42921464299999995,84.43985075,19.07205682,-18.69126228,2795.005904,101.10928709999999,26.93014877,-43.32323624,251.02873169999998,248.99099909999998,-28.17174574,2.819396362,-9.223614735,4.893144802,3.415612055,-129.5700478,-4.858533351,-15.67491124,27.15641849,1,8.0,72.1731192936147,84.58189086,0.0,0.0
141,"Seymour, Bobby",36.0,0,0,2.0,0.0,1.0,0.0,91.57976646,-2.309865431,3.595710151,2009.905044,6.133028974,5.767437206,-18.46647582,15.354597199999999,-16.17480592,2.4393314090000002,-0.238241758,82.79599713,-5.78296072,0.545921839,0.418567216,101.9500133,-9.941619091,7.999092602,,,,,13.36305773,11.88685751,8.714926508,0.08698547400000001,9.824076465,8.98431745,-7.801063817999999,-132.8304329,-5.991780743,17.35878333,31.37613977,1,4.0,136.72842816217366,2.60956422,1.0,2.0
142,"Seymour, Bobby",95.0,0,0,4.0,0.0,1.0,2.0,90.36949381,-1.407728615,3.5827565810000004,1867.8406899999998,5.980534792,5.889614244,-22.91292597,11.17737576,-13.64187255,2.761358356,-0.216477198,82.86920375,-5.696870137,1.023705661,0.420229891,100.35362409999999,-15.51540343,5.689259139,,,,,10.24509731,10.17866734,6.5150078460000005,0.067473755,8.314025834,6.401687331000001,-7.770580615,-131.30038290000002,-3.989560095,14.56183918,26.94015549,0,4.0,139.94598871646184,2.02421265,0.0,2.0
143,"Seymour, Bobby",252.0,1,1,9.0,0.0,2.0,0.0,87.20069448,-2.4641333430000003,-3.088232753,2202.985434,6.212438818,5.60136044,-20.5915153,16.91284122,13.64597812,2.191600727,-0.425412506,78.94970129999999,-6.319640688,-0.52231391,0.440770355,107.4161797,9.408860493999999,10.76882904,693.6313357999999,107.6332398,8.937626805,22.69532872,177.3312617,177.3312617,12.49525731,1.3502990719999999,-8.257747347999999,9.813902846,6.373360116000001,-126.4964952,-6.132677107,-13.23733536,28.37318149,1,4.0,-27.422180620195654,40.50897216,1.0,5.0
144,"Seymour, Bobby",192.0,0,0,7.0,0.0,0.0,1.0,87.72272384,-1.161047882,4.196553389,1803.485773,5.986853199,5.742698325,-24.36384304,12.33847422,-20.7062212,2.87257834,-0.081571675,79.74634703,-5.730055841,0.307402371,0.436031898,100.06892359999999,-5.625988262000001,5.284664019,,,,,26.99576988,22.07341811,5.057940799,0.181434937,12.34963407,6.967182646,-8.662747063,-127.2714706,-3.3814921669999998,20.15630962,27.32249725,0,4.0,123.2459615432231,5.443048109999999,0.0,2.0
145,"Seymour, Bobby",242.0,1,1,9.0,2.0,1.0,1.0,84.42578913,-1.265496746,-0.0033702059999999997,1345.569387,5.6813968589999995,7.029325846,-24.68046848,12.87983085,5.481142491,2.4747828569999997,0.41430418799999996,76.95228437,-6.003609915,1.0538529429999999,0.441098967,89.4362504,-25.14527924,17.87433653,,,,,5.780203007000001,3.242990044,11.30307809,0.043031615999999995,-3.087431825,7.633467939,-0.124786801,-123.0567808,-3.31288999,-4.696674239,26.22754756,0,4.0,144.3021448257434,1.29094848,0.0,1.0
146,"Seymour, Bobby",164.0,1,1,6.0,2.0,2.0,1.0,82.86438315,0.269127923,-0.95874932,1726.06952,5.511681628,5.32432597,-40.937486799999995,-0.1231473,0.71066362,2.352776721,1.040317851,77.20586651,-7.260584569,-0.827374609,0.459809463,73.84218834,-30.11209814,33.71959476,,,,,4.888336265,3.575195119,14.0872707,0.043118286,-0.597713039,-0.127598708,1.995300656,-120.66081659999999,-0.8125147079999999,-0.895071772,20.00931773,0,3.0,105.11203775133623,1.29354858,0.0,1.0
147,"Seymour, Bobby",88.0,1,1,4.0,0.0,1.0,1.0,79.31697057,-0.161750482,-2.610140394,1916.6503440000001,5.620763115,6.628735837000001,-30.05962693,13.12769251,0.233265506,2.9675565710000003,0.835236993,72.44750441,-5.882739202000001,-2.565630165,0.47298747799999996,94.264911,16.63630911,2.609173738,975.4546399000001,109.93384329999999,28.38662691,3.81422876,293.22956789999995,287.02637289999996,-0.053189232999999995,3.203468628,-0.891196193,7.326786247,5.257678788,-115.46004140000001,-1.074711987,-1.197308765,22.45216407,0,8.0,28.003982468423704,96.10405884,0.0,3.0
148,"Seymour, Bobby",114.0,0,0,4.0,0.0,2.0,1.0,90.32769424,-2.8083416339999996,2.629709458,2127.048104,6.173415399,6.136393501000001,-15.46183003,18.44714911,-8.511600907,2.284825389,-0.374102156,82.57676127,-5.717399679,1.021917852,0.41911082299999997,104.8250151,-10.19942682,5.3793872789999995,,,,,11.39444494,10.62139239,7.170850079,0.076334839,5.366030105,10.82294493,-5.760904051,-131.2576109,-6.93175324,9.35732558,27.89535024,0,4.0,138.81488980557583,2.29004517,0.0,2.0
149,"Seymour, Bobby",152.0,0,0,4.0,0.0,2.0,0.0,73.68757695,2.870315325,-0.863071321,2647.460794,5.713172448,4.949571601000001,-72.59510636,-18.28197661,13.17377486,2.378002563,-0.5612477929999999,66.7410786,-10.58865605,1.6022683430000002,0.5304249360000001,96.01657978,-6.138307955,-3.692957978,,,,,17.76213306,17.44655283,-1.788646947,0.12490295400000001,-7.205504873,-10.57273389,1.205258929,-106.78275829999998,3.131678708,-8.137454101,22.14230542,1,6.0,128.50664365890358,3.7470886200000004,1.0,2.0
150,"Seymour, Bobby",276.0,0,0,8.0,1.0,0.0,1.0,87.22568175,-2.713688315,1.762324861,2009.0741309999999,5.789016844,5.826046107000001,-22.87326705,13.62129473,-9.232388967999999,1.357477295,-0.711569963,80.53296621,-6.967230888,0.033408098,0.434796055,101.62292109999999,-20.55247079,22.73765433,,,,,4.417126325,3.8288343730000003,27.25598318,0.024385376,5.410651457999999,8.012537084,-3.6038825930000002,-126.8418956,-6.755201742000001,8.881301121,24.11314215,0,4.0,145.90817324372745,0.73156128,0.0,1.0
151,"Seymour, Bobby",210.0,0,0,6.0,1.0,1.0,0.0,71.9083832,2.9190131630000002,-0.435671439,2485.637766,5.785646813,4.7536360989999995,-68.36092313,-11.99020242,8.914740063,2.8592153560000004,-0.412345708,66.22605522,-9.601974188,1.209442319,0.540378812,99.19930202,8.900129728,9.249244419,563.8671621,108.7855027,5.163797917,16.29649636,140.9001395,139.52946609999998,8.516982333,1.122936401,-4.741068481,-7.032435114,0.514695927,-104.35463879999999,3.1831612639999998,-5.222915651,17.72149073,1,4.0,9.842541772726342,33.68809203,1.0,5.0
152,"Seymour, Bobby",35.0,1,1,2.0,0.0,1.0,1.0,95.82210323,-1.585766886,-2.8154455310000004,2179.991113,5.667543641,6.371114914,-19.77668213,10.266469,11.58430438,2.558478752,-0.086982731,86.91557834,-5.34420168,-0.60823964,0.394497504,110.2629007,5.08161918,2.323815143,925.2065683000001,,,,96.13415597,54.19836605,2.4656110069999997,0.658270874,-7.2287363110000005,6.129613322999999,6.484934827999999,-139.3128533,-4.486641102,-14.07650639,33.96922795,0,4.0,54.91366019639488,19.74812622,0.0,2.0
153,"Seymour, Bobby",50.0,1,1,2.0,0.0,0.0,1.0,90.10441868,-1.285940472,-2.7977746619999997,2423.127541,5.763782742999999,5.974931663,-24.02956098,10.48378877,8.38093004,2.567766629,-0.30250102,81.73668137,-5.817693152,-1.212406322,0.42282929999999996,83.34372069,28.24401282,-4.645435502,3098.74561,108.80766909999998,48.70624071,-16.15210722,299.142667,292.3386859,-14.63080932,4.017445679,-5.399793695,6.07793766,6.129394331,-130.9265589,-3.713443325,-9.283710954,30.097407399999998,0,8.0,22.159246509575414,120.52337037,0.0,4.0
154,"Seymour, Bobby",119.0,1,1,4.0,2.0,1.0,0.0,83.37531577,-0.46190289,-1.389975828,2035.4921120000001,5.675645749,5.674357584,-33.99007296,6.502576872000001,2.813304488,2.412445682,0.631995008,76.21556755,-6.814781995,-0.8616388979999999,0.45799381899999997,104.74941740000001,-6.410016388,4.903152671,,,,,18.09940582,16.85018139,2.8910771410000002,0.117560425,-1.90936076,3.617057631,2.853960597,-121.2694116,-2.0480528209999997,-2.832081927,24.59273021,1,4.0,132.14887695968582,3.52681275,1.0,2.0
155,"Seymour, Bobby",193.0,1,1,6.0,2.0,1.0,1.0,92.28435657,-1.203155415,-2.8997335730000002,2441.2807829999997,5.843118771,5.879858146,-17.24496965,15.85752211,9.986265249,3.28724785,-0.236829572,83.31607219,-4.459948058999999,-1.01151764,0.414096788,81.96345436,29.71693442,-21.65258366,4497.573117,97.91684682,52.43165676,-50.12254183,286.1361965,187.3832916,-32.22471838,3.7899285889999996,-6.307320956,8.951048284,6.456558873,-134.0418365,-3.3939608210000003,-11.33787515,32.21319727,0,7.0,12.108554331542292,113.69785766999999,0.0,0.0
156,"Seymour, Bobby",131.0,1,1,4.0,0.0,1.0,1.0,76.64435949,0.394837812,-1.432080555,2444.108039,5.793672798999999,5.5263126620000005,-56.43044901,-8.555629241,-6.813206626,1.460320667,-0.014415794,71.19549541,-10.02534426,-2.7023512530000002,0.49799512799999995,86.89710429,40.10533315,-6.057062436,4472.978395,107.88541229999998,84.29861171,-21.46317477,269.5244599,136.9780929,-15.55800338,4.962556763,3.239920733,-4.656448048000001,2.991155633,-111.51208629999999,-0.9158226190000001,4.093711732,19.40308755,0,8.0,51.72335168053506,148.87670289000002,0.0,4.0
157,"Seymour, Bobby",201.0,1,1,6.0,1.0,0.0,0.0,86.00723958,-2.544783633,-2.402013899,1975.1330070000001,5.879757763,6.701983231,-17.84578704,18.94120963,9.520856581,2.062579107,0.5006573129999999,78.20169501,-5.94914447,-0.5776221739999999,0.43653461299999996,107.5075642,-1.0989690429999999,-1.441995966,,,,,33.98009222,32.56217792,-2.230895679,0.215437622,-6.021450803,11.30707846,4.99525174,-125.08852490000001,-6.03652088,-9.464377234,27.11475074,1,6.0,112.51635964703827,6.46312866,1.0,2.0
158,"Seymour, Bobby",46.0,1,1,2.0,0.0,1.0,1.0,87.13728928,-1.145652827,-3.53643971,2012.791337,5.494442457000001,6.858088313,-22.75856603,13.70142265,11.02776213,2.551524508,-0.24498907,77.29846917,-5.561951262000001,-1.392563466,0.434590054,106.52441509999998,0.8085534390000001,13.47054645,2208.310007,,,,56.55835084,52.78325655,14.85549904,0.374646606,-7.543973369,8.146129162000001,7.542760789,-126.5613452,-3.11130854,-11.82589647,33.89051797,0,4.0,93.44283392375327,11.23939818,0.0,2.0
159,"Seymour, Bobby",31.0,1,1,1.0,2.0,2.0,1.0,77.54311486,-0.37613407299999996,-3.0567302080000003,2081.848915,5.383229745,6.270859072,-40.62354639,5.7393043079999995,-11.34099931,1.6507417309999999,-1.648805936,70.50217435,-8.053145742,-5.212589213999999,0.490068269,60.43259803,59.02960056,26.19145984,4606.760386999999,96.78192065,37.52161169,52.28052041,122.1095348,62.87785762,28.22528919,4.3143341060000004,5.225502559,3.273880881,6.311358296,-112.6805771,-1.794395402,6.605610525,23.68153518,0,3.0,-14.408821343286341,129.43002318,0.0,5.0
160,"Seymour, Bobby",228.0,0,0,8.0,1.0,0.0,1.0,84.82961829,-0.34050516,3.375776393,2087.2062149999997,5.58027991,6.296588002000001,-25.13260796,13.44214156,-18.55135962,3.1716465069999997,-0.355249655,76.64909001,-5.122372726,-0.159675593,0.44701600799999996,98.48948472,19.61843726,-12.75465172,3355.189431,105.3077747,35.07290156,-31.78455604,309.9098515,299.43141299999996,-24.55365918,3.4040350339999996,11.24514433,7.4857729420000005,-6.74578677,-123.26960009999999,-1.4457612469999999,17.08688938,27.35792694,0,8.0,16.16054549854525,102.12105101999998,0.0,4.0
161,"Seymour, Bobby",39.0,1,1,2.0,0.0,1.0,0.0,90.02974562,-2.3817438330000003,-2.3359965430000003,2226.6788079999997,5.3960840160000005,6.5555423610000005,-16.68165638,17.57298572,7.55459793,1.819383075,-0.32269754300000003,80.55223425,-5.583221797,-0.8805597409999999,0.421241582,105.8818733,14.11472045,-7.4155692570000005,2943.1441370000002,108.0554357,22.87980441,-20.59136979,288.1755917,287.5277729,-17.29698455,2.8041705319999997,-5.013816572,10.59686883,5.122868926000001,-130.8040188,-5.915590999,-8.475820122,33.83095943,1,8.0,33.445497591401946,84.12511595999999,0.0,4.0
162,"Seymour, Bobby",36.0,0,0,2.0,0.0,1.0,0.0,91.57976646,-2.309865431,3.595710151,2009.905044,6.133028974,5.767437206,-18.46647582,15.354597199999999,-16.17480592,2.4393314090000002,-0.238241758,82.79599713,-5.78296072,0.545921839,0.418567216,101.9500133,-9.941619091,7.999092602,,,,,13.36305773,11.88685751,8.714926508,0.08698547400000001,9.824076465,8.98431745,-7.801063817999999,-132.8304329,-5.991780743,17.35878333,31.37613977,1,4.0,136.72842816217366,2.60956422,1.0,2.0
163,"Seymour, Bobby",95.0,0,0,4.0,0.0,1.0,2.0,90.36949381,-1.407728615,3.5827565810000004,1867.8406899999998,5.980534792,5.889614244,-22.91292597,11.17737576,-13.64187255,2.761358356,-0.216477198,82.86920375,-5.696870137,1.023705661,0.420229891,100.35362409999999,-15.51540343,5.689259139,,,,,10.24509731,10.17866734,6.5150078460000005,0.067473755,8.314025834,6.401687331000001,-7.770580615,-131.30038290000002,-3.989560095,14.56183918,26.94015549,0,4.0,139.94598871646184,2.02421265,0.0,2.0
164,"Seymour, Bobby",192.0,0,0,7.0,0.0,0.0,1.0,87.72272384,-1.161047882,4.196553389,1803.485773,5.986853199,5.742698325,-24.36384304,12.33847422,-20.7062212,2.87257834,-0.081571675,79.74634703,-5.730055841,0.307402371,0.436031898,100.06892359999999,-5.625988262000001,5.284664019,,,,,26.99576988,22.07341811,5.057940799,0.181434937,12.34963407,6.967182646,-8.662747063,-127.2714706,-3.3814921669999998,20.15630962,27.32249725,0,4.0,123.2459615432231,5.443048109999999,0.0,2.0
165,"Seymour, Bobby",252.0,1,1,9.0,0.0,2.0,0.0,87.20069448,-2.4641333430000003,-3.088232753,2202.985434,6.212438818,5.60136044,-20.5915153,16.91284122,13.64597812,2.191600727,-0.425412506,78.94970129999999,-6.319640688,-0.52231391,0.440770355,107.4161797,9.408860493999999,10.76882904,693.6313357999999,107.6332398,8.937626805,22.69532872,177.3312617,177.3312617,12.49525731,1.3502990719999999,-8.257747347999999,9.813902846,6.373360116000001,-126.4964952,-6.132677107,-13.23733536,28.37318149,1,4.0,-27.422180620195654,40.50897216,1.0,5.0
166,"Seymour, Bobby",128.0,0,0,4.0,0.0,2.0,1.0,87.28910233,-1.345563839,1.74921796,1971.112704,5.674978363999999,6.087937348,-25.79707885,10.35308677,-10.91927589,2.279872148,-0.37638123,80.23766509,-6.187924496,-0.30978806600000003,0.432739625,99.03001666,-12.46159576,8.664214475,,,,,9.975647408,9.616275635,10.60555774,0.067890015,6.397231375,5.9814488,-3.5439261319999997,-127.05488989999999,-3.7800823219999997,10.4899425,25.26812363,0,4.0,140.0914642472108,2.03670045,0.0,2.0
167,"Seymour, Bobby",227.0,1,1,5.0,0.0,0.0,2.0,87.80165264,-1.46661348,-2.006123011,2232.870429,5.79740453,5.268980267,-25.6324867,11.74126832,4.092413059,2.2827532,-0.34118434,79.54572215,-6.239370673,-1.2407475620000001,0.440002238,104.97300959999998,1.605714695,8.97137377,1680.8816940000002,,,,62.45133388,59.8279321,10.50451197,0.42960144,-2.786190553,6.665123958,4.321312025,-127.47544640000001,-4.166839708,-4.534538161,28.87683758,0,4.0,87.6413074337226,12.8880432,0.0,2.0
168,"Seymour, Bobby",281.0,1,1,7.0,1.0,2.0,0.0,89.13389317,-1.729810915,-1.7607512369999998,2132.1845510000003,5.808040302999999,5.524410702999999,-27.27895508,8.284670045,16.40353106,1.916586439,0.643223105,81.69968979999999,-6.799401764,1.306504847,0.42921464299999995,84.43985075,19.07205682,-18.69126228,2795.005904,101.10928709999999,26.93014877,-43.32323624,251.02873169999998,248.99099909999998,-28.17174574,2.819396362,-9.223614735,4.893144802,3.415612055,-129.5700478,-4.858533351,-15.67491124,27.15641849,1,8.0,72.1731192936147,84.58189086,0.0,0.0
169,"Seymour, Bobby",242.0,1,1,8.0,2.0,0.0,1.0,75.98168306,1.478392145,-2.4229276019999997,2226.8813579999996,5.817005125,4.757981106,-52.92212684,-2.596615505,-10.34028248,2.810110238,-0.065938128,70.11057568,-8.192722997999999,-4.3216843,0.510582137,93.34326767,26.61376547,5.747693895,2236.640079,109.57071189999999,51.8402807,9.707986949,345.878422,340.6297148,3.3138329630000003,4.648771362,4.695082721,-1.746460923,5.009971003,-110.30734740000001,1.09646354,5.79750034,19.21942898,0,8.0,-25.77726234709001,139.46314085999998,0.0,3.0
